execution_id,execution_datetime,data_source,check_type,check_name,schedule_type,execution_status,records_checked,records_failed,execution_duration_sec,cpu_usage_percent,memory_usage_mb,threshold_value,actual_value,threshold_breached,incident_created
EXEC-002215,2025-09-16 23:00:00,FRAUD_DETECTION,CONSISTENCY_CHECK,CHECK_164,WEEKLY,TIMEOUT,2136,0,58.03,47.65,194.66,1.0812,,False,False
EXEC-002216,2026-01-21 22:00:00,SCORING_ENGINE,COMPLETENESS_CHECK,CHECK_420,DAILY,TIMEOUT,34513,0,1.31,39.33,539.42,3.041,,False,False
EXEC-002217,2026-02-09 21:00:00,PAYMENT_SYSTEM,FRESHNESS_CHECK,CHECK_285,WEEKLY,SUCCESS,3316,0,305.87,39.06,482.49,0.4973,0.2829124705490147,False,False
EXEC-002218,2025-12-19 07:00:00,SCORING_ENGINE,FORMAT_CHECK,CHECK_225,WEEKLY,SUCCESS,1148,136,12.37,56.44,1479.44,0.4383,0.2108978972459244,False,False
EXEC-002219,2026-02-09 13:00:00,FRAUD_DETECTION,DUPLICATE_CHECK,CHECK_555,HOURLY,SUCCESS,34996,11130,3.73,36.19,12.43,4.6268,2.7245301941760993,False,False
EXEC-002220,2025-10-02 23:00:00,SCORING_ENGINE,FRESHNESS_CHECK,CHECK_808,ON_DEMAND,SUCCESS,1337,543,2.57,17.4,494.74,4.1928,1.6677889826163514,False,False
EXEC-002221,2025-11-01 09:00:00,MOBILE_APP,CONSISTENCY_CHECK,CHECK_413,DAILY,FAILED,94468,82,1.93,74.65,1458.11,0.9895,2.5252772108069688,True,True
EXEC-002222,2025-11-04 11:00:00,CRM_CLIENTS,FORMAT_CHECK,CHECK_518,WEEKLY,SUCCESS,2336,287,5.73,13.79,372.94,1.5099,0.9984990878194706,False,False
EXEC-002223,2026-01-08 19:00:00,PAYMENT_SYSTEM,DUPLICATE_CHECK,CHECK_434,HOURLY,SUCCESS,16398,997,6.09,38.79,265.96,2.9742,2.5067052817937845,False,False
EXEC-002224,2026-03-12 07:00:00,LOAN_REGISTRY,CONSISTENCY_CHECK,CHECK_951,ON_DEMAND,FAILED,98266,13,17.2,73.45,127.31,4.6012,17.43185662761795,True,True
EXEC-002225,2025-09-30 01:00:00,CRM_CLIENTS,SCHEMA_VALIDATION,CHECK_776,DAILY,SUCCESS,442,4,9.02,11.26,1114.99,4.0878,2.944318299234822,False,False
EXEC-002226,2025-12-12 05:00:00,CREDIT_BUREAU,REFERENTIAL_INTEGRITY,CHECK_317,ON_DEMAND,SUCCESS,42833,10364,33.5,30.72,416.81,0.7407,0.31917293448994494,False,False
EXEC-002227,2026-01-16 15:00:00,INTERNET_BANK,DUPLICATE_CHECK,CHECK_435,WEEKLY,SKIPPED,10186,0,7.98,16.72,368.28,2.3043,,False,False
EXEC-002228,2025-10-02 05:00:00,INTERNET_BANK,SCHEMA_VALIDATION,CHECK_846,ON_DEMAND,SUCCESS,686989,9388,11.43,11.71,233.7,4.5131,2.0447101596538633,False,False
EXEC-002229,2025-09-29 16:00:00,MOBILE_APP,FORMAT_CHECK,CHECK_331,ON_DEMAND,SUCCESS,64003,4590,10.22,42.43,1256.64,4.2677,2.1353372443655556,False,False
EXEC-002230,2025-10-24 20:00:00,FRAUD_DETECTION,COMPLETENESS_CHECK,CHECK_594,ON_DEMAND,SUCCESS,94679,154,2.56,16.38,160.0,3.8422,0.39270950715709185,False,False
EXEC-002231,2026-02-22 09:00:00,FRAUD_DETECTION,COMPLETENESS_CHECK,CHECK_931,ON_DEMAND,SUCCESS,41176,33470,63.24,40.64,503.6,4.3366,2.323750586194239,False,False
EXEC-002232,2026-02-18 13:00:00,SCORING_ENGINE,SCHEMA_VALIDATION,CHECK_925,DAILY,FAILED,19761,17,2.14,7.51,105.97,4.431,9.414457748372495,True,True
EXEC-002233,2025-12-02 07:00:00,MOBILE_APP,FORMAT_CHECK,CHECK_903,DAILY,SUCCESS,130000,57018,0.87,35.75,50.41,1.0831,0.7122937871555142,False,False
EXEC-002234,2025-10-27 10:00:00,CREDIT_BUREAU,FORMAT_CHECK,CHECK_624,ON_DEMAND,SUCCESS,19941,17,1.3,16.45,151.76,2.7161,0.3284344161379087,False,False
EXEC-002235,2026-01-23 13:00:00,INTERNET_BANK,COMPLETENESS_CHECK,CHECK_151,ON_DEMAND,FAILED,68619,0,2.59,42.56,315.13,0.5336,1.5295255254487092,True,True
EXEC-002236,2026-03-11 00:00:00,LOAN_REGISTRY,ACCURACY_CHECK,CHECK_203,WEEKLY,SUCCESS,2289,68,11.37,18.17,536.74,4.5964,1.090835552814117,False,False
EXEC-002237,2026-02-20 06:00:00,LOAN_REGISTRY,CONSISTENCY_CHECK,CHECK_624,HOURLY,TIMEOUT,999,0,4.38,53.51,558.84,3.4698,,False,False
EXEC-002238,2025-10-22 08:00:00,SCORING_ENGINE,RANGE_CHECK,CHECK_678,HOURLY,SUCCESS,475,50140,1.17,23.45,3290.32,0.095,0.0301554727388166,False,False
EXEC-002239,2026-02-06 03:00:00,INTERNET_BANK,SCHEMA_VALIDATION,CHECK_984,HOURLY,SUCCESS,3943,361,91.82,41.09,1310.25,0.1176,0.09190468796258952,False,False
EXEC-002240,2026-01-12 20:00:00,CREDIT_BUREAU,FORMAT_CHECK,CHECK_209,WEEKLY,FAILED,23960,16,14.12,17.24,212.71,0.063,0.30405814973434,True,True
EXEC-002241,2026-02-10 20:00:00,CRM_CLIENTS,FORMAT_CHECK,CHECK_464,DAILY,SUCCESS,1438,0,2.08,33.77,765.22,4.0463,3.639166476003238,False,False
EXEC-002242,2025-09-18 01:00:00,PAYMENT_SYSTEM,CONSISTENCY_CHECK,CHECK_535,HOURLY,SUCCESS,38003,2,0.35,9.0,42.19,0.6423,0.5054709911830014,False,False
EXEC-002243,2025-12-01 04:00:00,CREDIT_BUREAU,DUPLICATE_CHECK,CHECK_802,HOURLY,FAILED,25349,4850,2.78,33.07,204.61,0.8561,2.9686931015852887,True,True
EXEC-002244,2025-09-15 17:00:00,LOAN_REGISTRY,COMPLETENESS_CHECK,CHECK_589,DAILY,SUCCESS,472,0,5.17,24.1,22.02,2.1154,0.29878677218199307,False,False
EXEC-002245,2025-12-31 01:00:00,CREDIT_BUREAU,CONSISTENCY_CHECK,CHECK_292,WEEKLY,FAILED,9784,85,7.2,15.98,1198.09,4.6386,18.526491074977066,True,True
EXEC-002246,2025-11-18 06:00:00,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_399,WEEKLY,SUCCESS,4507,6,21.4,24.63,608.63,4.0555,3.606101299479306,False,False
EXEC-002247,2025-10-11 05:00:00,PAYMENT_SYSTEM,CONSISTENCY_CHECK,CHECK_385,WEEKLY,SUCCESS,17139,8,31.62,46.34,300.74,4.2602,2.4189034788156607,False,False
EXEC-002248,2025-11-28 06:00:00,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_990,WEEKLY,SUCCESS,12428,73,0.08,8.77,1697.33,3.795,0.9564755680407544,False,False
EXEC-002249,2025-10-01 04:00:00,PAYMENT_SYSTEM,ACCURACY_CHECK,CHECK_490,HOURLY,SUCCESS,29231,1764,5.9,33.63,490.87,0.3967,0.20441810342419667,False,False
EXEC-002250,2026-01-23 13:00:00,PAYMENT_SYSTEM,FRESHNESS_CHECK,CHECK_608,HOURLY,SUCCESS,20843,383,80.18,14.23,1060.77,2.8718,2.0019650588469844,False,False
EXEC-002251,2025-10-09 09:00:00,CRM_CLIENTS,NULL_CHECK,CHECK_189,ON_DEMAND,TIMEOUT,1784,0,2.34,19.66,135.13,0.4205,,False,False
EXEC-002252,2025-12-31 00:00:00,FRAUD_DETECTION,FORMAT_CHECK,CHECK_852,ON_DEMAND,SUCCESS,952,2036,7.5,24.86,129.64,0.748,0.4871597605377252,False,False
EXEC-002253,2026-01-24 19:00:00,INTERNET_BANK,REFERENTIAL_INTEGRITY,CHECK_590,DAILY,SUCCESS,10874,72,0.64,48.71,192.58,2.6159,1.3015329502356032,False,False
EXEC-002254,2025-09-16 00:00:00,FRAUD_DETECTION,DUPLICATE_CHECK,CHECK_553,DAILY,SKIPPED,24447,0,6.55,7.82,67.87,1.3219,,False,False
EXEC-002255,2026-02-16 17:00:00,MOBILE_APP,FORMAT_CHECK,CHECK_860,ON_DEMAND,FAILED,91166,704,51.55,8.49,690.31,2.6106,7.1642116476296005,True,True
EXEC-002256,2026-03-08 08:00:00,MOBILE_APP,SCHEMA_VALIDATION,CHECK_487,DAILY,SUCCESS,88920,202,0.48,40.72,2201.92,4.5024,2.2148147109798733,False,False
EXEC-002257,2025-11-24 16:00:00,LOAN_REGISTRY,FORMAT_CHECK,CHECK_266,HOURLY,SUCCESS,13198,50,91.02,6.47,102.14,3.9396,3.0088581625190325,False,False
EXEC-002258,2025-10-31 10:00:00,INTERNET_BANK,DUPLICATE_CHECK,CHECK_706,WEEKLY,SUCCESS,11043,37,1.43,37.19,161.77,1.3351,1.1414134284479764,False,False
EXEC-002259,2026-02-14 09:00:00,FRAUD_DETECTION,NULL_CHECK,CHECK_928,HOURLY,SUCCESS,52627,463,10.51,59.94,743.41,0.7605,0.45824840681389145,False,False
EXEC-002260,2025-12-06 23:00:00,LOAN_REGISTRY,CONSISTENCY_CHECK,CHECK_507,WEEKLY,SKIPPED,2733,0,8.68,20.28,180.42,4.2506,,False,False
EXEC-002261,2026-03-08 19:00:00,CREDIT_BUREAU,RANGE_CHECK,CHECK_702,WEEKLY,SUCCESS,13867,1,4.06,50.84,944.72,0.6979,0.5256016784549107,False,False
EXEC-002262,2026-03-10 12:00:00,LOAN_REGISTRY,FRESHNESS_CHECK,CHECK_166,DAILY,SKIPPED,7550,0,17.53,11.78,472.93,2.4867,,False,False
EXEC-002263,2025-11-16 12:00:00,PAYMENT_SYSTEM,REFERENTIAL_INTEGRITY,CHECK_417,ON_DEMAND,SUCCESS,1571,0,158.87,31.67,423.8,0.5491,0.3216520540260367,False,False
EXEC-002264,2025-12-23 18:00:00,LOAN_REGISTRY,FRESHNESS_CHECK,CHECK_329,ON_DEMAND,TIMEOUT,2593,0,2.29,20.24,1617.45,4.1513,,False,False
EXEC-002265,2026-01-07 19:00:00,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_314,DAILY,SUCCESS,226245,33,79.95,5.89,69.5,1.5018,0.26844827471939164,False,False
EXEC-002266,2025-12-30 20:00:00,CREDIT_BUREAU,ACCURACY_CHECK,CHECK_933,WEEKLY,SUCCESS,4071,0,32.36,32.37,2431.02,2.8597,1.9913572617536444,False,False
EXEC-002267,2025-10-07 12:00:00,SCORING_ENGINE,COMPLETENESS_CHECK,CHECK_505,HOURLY,SKIPPED,8937,0,10.78,27.34,543.07,4.8174,,False,False
EXEC-002268,2026-02-05 02:00:00,PAYMENT_SYSTEM,CONSISTENCY_CHECK,CHECK_239,HOURLY,SKIPPED,2265,0,28.78,7.72,1404.28,0.76,,False,False
EXEC-002269,2026-01-14 21:00:00,CRM_CLIENTS,COMPLETENESS_CHECK,CHECK_701,DAILY,SUCCESS,1406487,4,63.6,54.48,2497.01,2.7836,1.6029247078484432,False,False
EXEC-002270,2025-11-02 00:00:00,PAYMENT_SYSTEM,ACCURACY_CHECK,CHECK_719,ON_DEMAND,SUCCESS,1056,250,15.0,54.88,128.23,0.6546,0.36012511959750093,False,False
EXEC-002271,2025-12-09 23:00:00,PAYMENT_SYSTEM,SCHEMA_VALIDATION,CHECK_689,DAILY,SUCCESS,358,29,21.63,50.78,227.41,2.2139,0.28449988292208434,False,False
EXEC-002272,2025-09-16 10:00:00,FRAUD_DETECTION,ACCURACY_CHECK,CHECK_363,WEEKLY,FAILED,37989,63,89.78,23.83,219.5,3.2504,14.151397318509371,True,False
EXEC-002273,2026-01-22 22:00:00,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_485,ON_DEMAND,SUCCESS,2164,2859,145.7,16.84,138.79,2.0542,1.309800078100281,False,False
EXEC-002274,2025-12-06 14:00:00,MOBILE_APP,SCHEMA_VALIDATION,CHECK_744,ON_DEMAND,SUCCESS,219,2452,6.02,33.24,325.54,2.1623,1.9367980146041446,False,False
EXEC-002275,2026-01-07 10:00:00,PAYMENT_SYSTEM,NULL_CHECK,CHECK_912,WEEKLY,SUCCESS,9327,1122,8.01,20.29,383.15,2.9992,1.4016836938214083,False,False
EXEC-002276,2026-01-09 23:00:00,INTERNET_BANK,COMPLETENESS_CHECK,CHECK_540,WEEKLY,SUCCESS,15916,3,2.2,21.64,608.22,4.1757,1.7037081054682197,False,False
EXEC-002277,2026-03-06 15:00:00,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_368,DAILY,SKIPPED,4304,0,15.83,16.42,1056.95,1.042,,False,False
EXEC-002278,2025-11-24 20:00:00,PAYMENT_SYSTEM,RANGE_CHECK,CHECK_449,ON_DEMAND,SUCCESS,4302,1,1.17,44.38,895.06,4.6707,3.0970609319078326,False,False
EXEC-002279,2025-11-30 09:00:00,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_153,WEEKLY,SUCCESS,3874,88,0.11,6.0,1186.35,4.8351,2.662481545369474,False,False
EXEC-002280,2026-01-25 12:00:00,CRM_CLIENTS,FRESHNESS_CHECK,CHECK_724,WEEKLY,SUCCESS,379058,111,115.84,22.57,498.0,3.8276,1.1742995534009362,False,False
EXEC-002281,2025-09-09 17:00:00,MOBILE_APP,ACCURACY_CHECK,CHECK_701,ON_DEMAND,TIMEOUT,6700,0,5.74,26.11,3436.86,4.2819,,False,False
EXEC-002282,2025-11-30 16:00:00,FRAUD_DETECTION,COMPLETENESS_CHECK,CHECK_688,ON_DEMAND,SUCCESS,82885,1193,11.29,7.93,275.41,3.6896,2.511079673348924,False,False
EXEC-002283,2026-02-02 15:00:00,LOAN_REGISTRY,FORMAT_CHECK,CHECK_699,WEEKLY,SUCCESS,8698,129,65.03,19.83,770.18,3.6186,2.928801449270574,False,False
EXEC-002284,2026-02-22 15:00:00,INTERNET_BANK,CONSISTENCY_CHECK,CHECK_909,HOURLY,SUCCESS,6380,80,5.31,39.96,596.32,3.9036,2.100848399598995,False,False
EXEC-002285,2025-12-16 15:00:00,SCORING_ENGINE,FRESHNESS_CHECK,CHECK_129,WEEKLY,SUCCESS,988,84,4.07,22.0,490.66,0.4257,0.3120858526116259,False,False
EXEC-002286,2025-10-22 18:00:00,CREDIT_BUREAU,REFERENTIAL_INTEGRITY,CHECK_806,DAILY,FAILED,21179,8624,3.72,48.5,216.66,4.2043,11.315288724684283,True,True
EXEC-002287,2025-09-23 02:00:00,INTERNET_BANK,CONSISTENCY_CHECK,CHECK_137,WEEKLY,SUCCESS,10734,301,16.31,36.21,2557.77,1.1475,0.334248591511246,False,False
EXEC-002288,2026-01-30 12:00:00,INTERNET_BANK,FRESHNESS_CHECK,CHECK_214,HOURLY,SUCCESS,353140,9,6.62,7.71,433.65,2.5758,0.888221394139964,False,False
EXEC-002289,2025-09-04 23:00:00,INTERNET_BANK,CONSISTENCY_CHECK,CHECK_149,WEEKLY,SUCCESS,4588,1,9.15,3.79,974.2,4.6332,0.9531918918968132,False,False
EXEC-002290,2025-10-23 04:00:00,SCORING_ENGINE,RANGE_CHECK,CHECK_645,DAILY,SUCCESS,1024,122,6.11,48.73,1636.46,2.0994,0.6590921966792715,False,False
EXEC-002291,2026-03-11 10:00:00,CRM_CLIENTS,ACCURACY_CHECK,CHECK_709,DAILY,SUCCESS,474455,11,370.98,16.26,345.15,2.9953,0.5116147536037631,False,False
EXEC-002292,2025-12-25 09:00:00,INTERNET_BANK,CONSISTENCY_CHECK,CHECK_667,WEEKLY,SUCCESS,324703,1,22.35,29.67,1099.15,3.2742,1.2373318945634912,False,False
EXEC-002293,2025-10-05 21:00:00,FRAUD_DETECTION,SCHEMA_VALIDATION,CHECK_448,DAILY,SUCCESS,264626,1,1.08,20.69,121.11,4.9039,2.856624422281214,False,False
EXEC-002294,2026-01-10 17:00:00,CREDIT_BUREAU,SCHEMA_VALIDATION,CHECK_591,HOURLY,SUCCESS,6992,0,3.68,30.52,254.35,1.9691,1.270563020366872,False,False
EXEC-002295,2025-10-19 14:00:00,FRAUD_DETECTION,FRESHNESS_CHECK,CHECK_333,ON_DEMAND,SKIPPED,109634,0,9.48,48.28,1402.45,1.0537,,False,False
EXEC-002296,2025-10-25 13:00:00,CREDIT_BUREAU,RANGE_CHECK,CHECK_691,DAILY,SUCCESS,392,14,97.83,19.1,61.38,1.8945,1.3055796367219843,False,False
EXEC-002297,2025-12-31 08:00:00,CREDIT_BUREAU,SCHEMA_VALIDATION,CHECK_117,ON_DEMAND,FAILED,24149,6,5.0,13.8,1225.65,2.375,5.189423079793624,True,True
EXEC-002298,2025-11-22 23:00:00,MOBILE_APP,FORMAT_CHECK,CHECK_644,DAILY,SUCCESS,3681,5,13.73,33.24,1781.45,4.8715,2.7446928274835463,False,False
EXEC-002299,2026-01-17 19:00:00,INTERNET_BANK,FORMAT_CHECK,CHECK_339,ON_DEMAND,SUCCESS,32690,0,8.32,24.02,686.89,4.5535,3.783463548261187,False,False
EXEC-002300,2025-12-03 22:00:00,FRAUD_DETECTION,DUPLICATE_CHECK,CHECK_952,WEEKLY,SUCCESS,1619,331,0.95,32.72,724.5,3.0369,0.76825887208743,False,False
EXEC-002301,2026-03-05 05:00:00,SCORING_ENGINE,FRESHNESS_CHECK,CHECK_800,DAILY,SUCCESS,83148,6943,9.14,19.61,397.02,0.5639,0.1857865737696759,False,False
EXEC-002302,2026-03-06 14:00:00,FRAUD_DETECTION,FORMAT_CHECK,CHECK_825,DAILY,SUCCESS,60770,129,0.44,18.37,811.02,2.6846,0.8602745558087445,False,False
EXEC-002303,2025-10-13 16:00:00,FRAUD_DETECTION,RANGE_CHECK,CHECK_448,HOURLY,SUCCESS,10359,93009,5.42,21.76,53.81,4.7033,1.8932838151201747,False,False
EXEC-002304,2025-09-01 02:00:00,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_267,HOURLY,FAILED,1470,366,0.88,17.11,1793.35,1.9612,5.7998889959557,True,True
EXEC-002305,2026-02-19 12:00:00,INTERNET_BANK,SCHEMA_VALIDATION,CHECK_197,WEEKLY,SKIPPED,757,0,27.29,11.34,70.33,0.122,,False,False
EXEC-002306,2025-11-15 18:00:00,SCORING_ENGINE,NULL_CHECK,CHECK_821,WEEKLY,SUCCESS,79204,539,14.78,26.02,31.05,3.4407,1.63863726661089,False,False
EXEC-002307,2025-11-30 18:00:00,SCORING_ENGINE,COMPLETENESS_CHECK,CHECK_187,ON_DEMAND,SUCCESS,1513,60,16.43,21.35,432.36,3.2274,2.3544221955735907,False,False
EXEC-002308,2026-03-02 11:00:00,CREDIT_BUREAU,NULL_CHECK,CHECK_653,WEEKLY,FAILED,216689,5,98.36,17.63,1092.45,1.4196,3.2553687863166294,True,True
EXEC-002309,2026-01-15 13:00:00,CREDIT_BUREAU,CONSISTENCY_CHECK,CHECK_708,ON_DEMAND,SUCCESS,70007,17,11.03,12.79,127.5,4.6236,0.8621624560318778,False,False
EXEC-002310,2026-03-01 19:00:00,FRAUD_DETECTION,DUPLICATE_CHECK,CHECK_519,HOURLY,SUCCESS,2236,63,13.98,4.77,1681.3,1.0789,0.22521614992962663,False,False
EXEC-002311,2026-02-19 06:00:00,MOBILE_APP,DUPLICATE_CHECK,CHECK_779,HOURLY,FAILED,8562,46,45.72,24.28,111.41,4.8545,18.812345372090363,True,True
EXEC-002312,2025-11-17 19:00:00,PAYMENT_SYSTEM,ACCURACY_CHECK,CHECK_634,HOURLY,SUCCESS,8408,18,13.96,46.29,182.29,3.7077,2.7782381220148036,False,False
EXEC-002313,2025-09-15 00:00:00,INTERNET_BANK,FORMAT_CHECK,CHECK_397,DAILY,SUCCESS,312,11791,5.18,12.4,406.05,4.5842,1.2259365868879217,False,False
EXEC-002314,2026-01-27 18:00:00,FRAUD_DETECTION,DUPLICATE_CHECK,CHECK_394,DAILY,FAILED,434,79,6.56,26.79,1183.83,2.6166,4.813118193040173,True,True
EXEC-002315,2025-10-17 22:00:00,SCORING_ENGINE,NULL_CHECK,CHECK_274,ON_DEMAND,SUCCESS,6576,204,13.47,12.46,238.16,2.9122,0.5850865483077106,False,False
EXEC-002316,2025-11-28 05:00:00,MOBILE_APP,FORMAT_CHECK,CHECK_766,ON_DEMAND,SUCCESS,9194,0,5.05,36.17,515.34,2.4113,1.1397069800822988,False,False
EXEC-002317,2026-01-13 21:00:00,MOBILE_APP,CONSISTENCY_CHECK,CHECK_401,DAILY,SUCCESS,20337,1,3.8,30.6,472.12,3.2217,2.8654539812213895,False,False
EXEC-002318,2026-02-11 16:00:00,INTERNET_BANK,FRESHNESS_CHECK,CHECK_499,ON_DEMAND,SUCCESS,1692,439,27.63,26.59,25.99,3.8325,3.1807810204528617,False,False
EXEC-002319,2025-10-22 15:00:00,SCORING_ENGINE,ACCURACY_CHECK,CHECK_383,ON_DEMAND,SUCCESS,5562,203,11.68,45.84,324.1,0.4422,0.290752001119644,False,False
EXEC-002320,2026-02-27 22:00:00,INTERNET_BANK,DUPLICATE_CHECK,CHECK_853,HOURLY,SKIPPED,32969,0,25.47,57.13,285.3,0.8019,,False,False
EXEC-002321,2026-01-30 22:00:00,LOAN_REGISTRY,DUPLICATE_CHECK,CHECK_626,DAILY,SUCCESS,1638,316,181.99,14.86,37.19,2.1575,1.1319661644573524,False,False
EXEC-002322,2025-09-24 06:00:00,MOBILE_APP,NULL_CHECK,CHECK_895,WEEKLY,FAILED,258226,1519,1.72,7.05,357.17,2.4319,9.723971495474505,True,True
EXEC-002323,2026-01-24 00:00:00,CRM_CLIENTS,FRESHNESS_CHECK,CHECK_629,HOURLY,SUCCESS,4621,54,2.25,63.51,475.56,4.1774,0.5917913496009336,False,False
EXEC-002324,2025-09-08 12:00:00,FRAUD_DETECTION,SCHEMA_VALIDATION,CHECK_404,DAILY,SUCCESS,2952,0,0.33,31.43,79.62,4.525,1.3757191487654987,False,False
EXEC-002325,2025-09-22 15:00:00,CRM_CLIENTS,FORMAT_CHECK,CHECK_734,ON_DEMAND,SUCCESS,481702,2,1.27,44.39,1340.14,2.4256,1.5098655937210783,False,False
EXEC-002326,2025-10-01 10:00:00,CREDIT_BUREAU,COMPLETENESS_CHECK,CHECK_869,WEEKLY,SUCCESS,4380,4533,1.24,13.81,614.15,1.3265,0.8697399725146615,False,False
EXEC-002327,2025-12-12 08:00:00,INTERNET_BANK,SCHEMA_VALIDATION,CHECK_959,WEEKLY,SUCCESS,35495,0,2.49,18.57,571.82,3.1879,2.59297773601815,False,False
EXEC-002328,2025-09-26 05:00:00,FRAUD_DETECTION,RANGE_CHECK,CHECK_786,HOURLY,SUCCESS,820,870,1.0,41.01,339.16,3.3302,1.1182193112692387,False,False
EXEC-002329,2025-11-13 04:00:00,LOAN_REGISTRY,RANGE_CHECK,CHECK_729,DAILY,SKIPPED,8182,0,3.83,54.14,249.31,0.9847,,False,False
EXEC-002330,2025-10-09 13:00:00,CREDIT_BUREAU,COMPLETENESS_CHECK,CHECK_841,ON_DEMAND,FAILED,12491,68,67.24,68.05,1266.58,1.8014,8.40206040383934,True,True
EXEC-002331,2025-11-24 17:00:00,CRM_CLIENTS,FORMAT_CHECK,CHECK_568,HOURLY,FAILED,47456,5,38.8,32.52,573.04,3.4671,15.915876746160688,True,False
EXEC-002332,2026-01-01 02:00:00,PAYMENT_SYSTEM,SCHEMA_VALIDATION,CHECK_696,WEEKLY,SUCCESS,32621,212,51.8,20.37,608.1,4.4951,1.1470529881256444,False,False
EXEC-002333,2025-10-26 17:00:00,FRAUD_DETECTION,FORMAT_CHECK,CHECK_479,WEEKLY,SUCCESS,1016,3135,42.91,12.54,319.3,2.3463,0.9629672139350917,False,False
EXEC-002334,2025-11-09 19:00:00,FRAUD_DETECTION,CONSISTENCY_CHECK,CHECK_548,WEEKLY,SUCCESS,691091,3,19.72,13.29,108.48,0.3185,0.18383018860309397,False,False
EXEC-002335,2026-01-18 01:00:00,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_274,WEEKLY,SUCCESS,14912,104,3.54,41.81,183.82,1.7703,0.1851412555758444,False,False
EXEC-002336,2025-10-07 20:00:00,FRAUD_DETECTION,NULL_CHECK,CHECK_674,WEEKLY,SUCCESS,87265,17540,83.07,28.32,871.64,4.6021,1.5854968735596129,False,False
EXEC-002337,2025-11-19 09:00:00,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_997,DAILY,SUCCESS,274,49,11.31,5.81,1665.53,4.4656,2.573803702020512,False,False
EXEC-002338,2025-11-12 19:00:00,FRAUD_DETECTION,RANGE_CHECK,CHECK_479,DAILY,FAILED,15742,3,0.55,11.87,2723.29,1.9141,7.820362337315821,True,True
EXEC-002339,2026-02-10 04:00:00,FRAUD_DETECTION,SCHEMA_VALIDATION,CHECK_943,ON_DEMAND,SUCCESS,1967,21,1.05,13.93,202.44,0.766,0.6151880481429002,False,False
EXEC-002340,2026-01-18 03:00:00,INTERNET_BANK,REFERENTIAL_INTEGRITY,CHECK_893,WEEKLY,SUCCESS,12870,4,1.72,62.5,29.6,3.2786,0.8154034636509004,False,False
EXEC-002341,2025-09-01 03:00:00,CREDIT_BUREAU,DUPLICATE_CHECK,CHECK_602,ON_DEMAND,SUCCESS,22328,190,4.99,25.25,848.14,1.6519,0.8883275920639588,False,False
EXEC-002342,2025-12-26 15:00:00,CREDIT_BUREAU,FORMAT_CHECK,CHECK_436,ON_DEMAND,SUCCESS,6316,26,0.09,13.08,300.02,1.5846,0.9578405490998793,False,False
EXEC-002343,2025-11-03 16:00:00,PAYMENT_SYSTEM,DUPLICATE_CHECK,CHECK_750,DAILY,SUCCESS,67212,5256,20.67,22.36,155.53,3.2315,1.991626928989465,False,False
EXEC-002344,2025-11-24 20:00:00,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_827,HOURLY,SUCCESS,7826,31,2.75,18.53,494.97,3.6299,1.601395457508228,False,False
EXEC-002345,2025-09-15 22:00:00,FRAUD_DETECTION,FRESHNESS_CHECK,CHECK_684,DAILY,TIMEOUT,2599,0,12.02,6.59,186.57,2.089,,False,False
EXEC-002346,2025-11-26 20:00:00,INTERNET_BANK,NULL_CHECK,CHECK_456,HOURLY,SUCCESS,12249,10,4.19,21.3,136.54,2.2839,0.877775460163527,False,False
EXEC-002347,2025-12-19 15:00:00,INTERNET_BANK,REFERENTIAL_INTEGRITY,CHECK_872,HOURLY,SUCCESS,21308,911,10.06,45.33,778.21,4.372,0.9469431392355634,False,False
EXEC-002348,2026-03-09 21:00:00,INTERNET_BANK,COMPLETENESS_CHECK,CHECK_632,HOURLY,FAILED,28051,33,1.05,11.67,693.56,1.8425,4.982964149371621,True,True
EXEC-002349,2026-02-22 10:00:00,CREDIT_BUREAU,REFERENTIAL_INTEGRITY,CHECK_229,HOURLY,SUCCESS,14982,26,14.22,13.63,227.2,1.5473,0.44465334699088527,False,False
EXEC-002350,2025-10-03 05:00:00,FRAUD_DETECTION,DUPLICATE_CHECK,CHECK_630,DAILY,TIMEOUT,49243,0,2.77,18.11,793.4,3.5034,,False,False
EXEC-002351,2026-01-15 17:00:00,CRM_CLIENTS,RANGE_CHECK,CHECK_859,HOURLY,SUCCESS,32915,42,3.68,45.53,439.19,2.8541,0.8459917937507309,False,False
EXEC-002352,2025-12-23 11:00:00,LOAN_REGISTRY,SCHEMA_VALIDATION,CHECK_213,WEEKLY,SUCCESS,5453,0,140.68,45.92,81.49,0.6218,0.4089017898091639,False,False
EXEC-002353,2025-09-08 11:00:00,FRAUD_DETECTION,COMPLETENESS_CHECK,CHECK_962,DAILY,SUCCESS,2596,6984,3.24,23.29,190.67,4.7597,2.059169032926718,False,False
